order_id,customer_id,order_ts,status,channel,currency
4651,361,2023-09-04,Paid,STORE,EUR
4652,387,2023-11-15,PAID,MOBILE,USD
4653,560,2023-09-25,paid,WEB,USD
4654,734,2023-12-14,Paid,MOBILE,EUR
4655,634,2023-12-11,Paid,WEB,EUR
4656,251,2024-01-22,PAID,WEB,USD
4657,83,2023-05-24,PAID,WEB,EUR
4658,92,2023-08-18,CANCELLED,MOBILE,GBP
4659,942,2023-10-03,Paid,STORE,EUR
4660,475,2024-03-26,paid,MOBILE,EUR
4661,225,2023-01-30,CANCELLED,STORE,USD
4662,581,2024-02-20,CANCELLED,WEB,USD
4663,637,2023-07-31,CANCELLED,MOBILE,EUR
4664,624,2023-10-13,CANCELLED,MOBILE,EUR
4665,837,2023-10-04,REFUNDED,MOBILE,USD
4666,854,2024-01-24,CANCELLED,MOBILE,GBP
4667,351,2023-08-11,paid,MOBILE,USD
4668,846,2023-09-15,CANCELLED,STORE,USD
4669,406,2024-01-03,paid,WEB,EUR
4670,839,2023-04-22,CANCELLED,STORE,GBP
4671,685,2023-11-18,paid,WEB,GBP
4672,652,2023-12-31,paid,MOBILE,EUR
4673,73,2023-08-13,CANCELLED,STORE,GBP
4674,275,2023-06-10,CANCELLED,STORE,USD
4675,823,2023-06-24,REFUNDED,STORE,EUR
4676,75,2023-09-13,Paid,MOBILE,USD
4677,646,2023-07-09,paid,MOBILE,EUR
4678,604,2023-01-10,PAID,MOBILE,GBP
4679,242,2023-05-19,PAID,WEB,GBP
4680,812,2024-01-09,CANCELLED,MOBILE,USD
4681,657,2023-09-29,Paid,MOBILE,USD
4682,100,2023-03-16,Paid,STORE,GBP
4683,797,2023-08-11,REFUNDED,MOBILE,GBP
4684,519,2023-05-22,CANCELLED,MOBILE,GBP
4685,207,2023-11-28,PAID,MOBILE,GBP
4686,633,2024-01-25,Paid,STORE,GBP
4687,718,2023-03-13,REFUNDED,MOBILE,EUR
4688,315,2023-08-29,Paid,MOBILE,GBP
4689,769,2023-08-26,Paid,WEB,EUR
4690,54,2023-05-15,CANCELLED,WEB,USD
4691,351,2023-06-04,paid,MOBILE,EUR
4692,177,2023-12-12,Paid,MOBILE,GBP
4693,820,2023-01-10,Paid,WEB,GBP
4694,228,2023-06-21,paid,STORE,GBP
4695,51,2023-12-09,CANCELLED,WEB,GBP
4696,324,2023-03-25,REFUNDED,MOBILE,EUR
4697,409,2023-05-09,REFUNDED,MOBILE,GBP
4698,515,2023-07-19,PAID,WEB,USD
4699,712,2024-01-04,REFUNDED,WEB,USD
4700,807,2023-05-20,paid,MOBILE,GBP
4701,671,2023-12-06,PAID,WEB,EUR
4702,415,2023-04-06,PAID,STORE,USD
4703,763,2024-03-24,Paid,WEB,EUR
4704,149,2023-03-17,PAID,MOBILE,EUR
4705,680,2023-12-27,REFUNDED,STORE,USD
4706,341,2023-01-25,PAID,WEB,GBP
4707,791,2023-01-31,CANCELLED,WEB,USD
4708,537,2024-01-18,CANCELLED,WEB,EUR
4709,657,2023-02-22,PAID,WEB,GBP
4710,145,2023-03-23,Paid,WEB,USD
4711,65,2023-11-28,Paid,WEB,USD
4712,300,2023-02-23,Paid,WEB,USD
4713,791,2023-11-07,paid,MOBILE,GBP
4714,445,2023-11-24,REFUNDED,STORE,EUR
4715,750,2023-11-12,REFUNDED,WEB,EUR
4716,71,2023-12-04,CANCELLED,STORE,EUR
4717,416,2023-05-31,paid,STORE,EUR
4718,273,2023-10-31,Paid,WEB,USD
4719,509,2023-02-07,CANCELLED,STORE,GBP
4720,382,2023-01-16,Paid,MOBILE,USD
4721,594,2023-03-20,CANCELLED,WEB,GBP
4722,138,2023-04-18,PAID,MOBILE,EUR
4723,777,2023-09-12,CANCELLED,WEB,USD
4724,623,2023-06-03,CANCELLED,WEB,EUR
4725,973,2024-02-17,PAID,STORE,EUR
4726,516,2023-01-09,PAID,STORE,EUR
4727,791,2023-09-22,paid,WEB,EUR
4728,370,2024-01-28,PAID,STORE,GBP
4729,211,2024-02-27,PAID,WEB,USD
4730,903,2023-10-12,CANCELLED,STORE,USD
4731,598,2023-04-21,Paid,MOBILE,EUR
4732,468,2023-02-23,paid,WEB,GBP
4733,842,2023-07-14,Paid,MOBILE,EUR
4734,530,2023-03-02,CANCELLED,STORE,GBP
4735,378,2023-08-17,REFUNDED,MOBILE,GBP
4736,866,2023-04-10,paid,STORE,GBP
4737,437,2023-06-26,Paid,STORE,EUR
4738,492,2023-11-08,CANCELLED,WEB,GBP
4739,790,2024-02-12,paid,MOBILE,EUR
4740,916,2023-10-31,CANCELLED,WEB,USD
4741,797,2023-07-03,REFUNDED,STORE,USD
4742,936,2023-08-02,CANCELLED,STORE,USD
4743,202,2023-03-10,CANCELLED,STORE,GBP
4744,480,2023-03-29,PAID,STORE,GBP
4745,465,2024-02-28,REFUNDED,WEB,EUR
4746,954,2023-03-18,Paid,WEB,USD
4747,937,2023-09-20,paid,STORE,GBP
4748,564,2023-06-11,CANCELLED,WEB,USD
4749,86,2023-06-06,paid,MOBILE,EUR
4750,104,2024-01-11,REFUNDED,STORE,USD
4751,825,2024-03-24,PAID,STORE,GBP
4752,253,2023-08-22,paid,WEB,EUR
4753,880,2023-12-15,REFUNDED,WEB,GBP
4754,366,2023-01-12,PAID,WEB,GBP
4755,421,2023-02-22,CANCELLED,MOBILE,USD
4756,423,2023-04-03,PAID,MOBILE,USD
4757,122,2023-03-27,CANCELLED,WEB,EUR
4758,971,2024-03-03,REFUNDED,STORE,EUR
4759,700,2024-01-13,CANCELLED,STORE,GBP
4760,515,2023-04-05,paid,STORE,USD
4761,998,2023-12-02,CANCELLED,STORE,USD
4762,327,2023-11-04,CANCELLED,MOBILE,GBP
4763,166,2023-08-25,CANCELLED,STORE,EUR
4764,218,2023-01-18,PAID,STORE,GBP
4765,206,2023-07-12,Paid,STORE,USD
4766,508,2023-06-12,PAID,STORE,GBP
4767,472,2023-06-21,PAID,STORE,EUR
4768,892,2023-01-27,REFUNDED,STORE,GBP
4769,983,2023-08-13,CANCELLED,MOBILE,GBP
4770,346,2023-05-11,CANCELLED,MOBILE,GBP
4771,229,2024-01-21,REFUNDED,MOBILE,EUR
4772,2,2023-02-06,Paid,MOBILE,GBP
4773,863,2023-10-29,paid,STORE,USD
4774,134,2023-11-04,REFUNDED,MOBILE,GBP
4775,80,2024-01-30,paid,STORE,USD
4776,180,2023-05-18,CANCELLED,MOBILE,USD
4777,325,2023-10-02,PAID,STORE,EUR
4778,390,2023-10-04,CANCELLED,WEB,USD
4779,716,2023-03-30,paid,WEB,GBP
4780,767,2023-11-17,Paid,STORE,USD
4781,516,2023-04-11,PAID,MOBILE,GBP
4782,79,2024-01-25,Paid,WEB,EUR
4783,691,2023-02-09,REFUNDED,WEB,GBP
4784,14,2023-02-25,PAID,MOBILE,USD
4785,67,2023-03-04,paid,MOBILE,EUR
4786,596,2024-03-18,paid,STORE,GBP
4787,19,2023-04-24,PAID,MOBILE,USD
4788,346,2023-11-12,Paid,STORE,EUR
4789,667,2023-05-02,Paid,WEB,USD
4790,107,2023-09-02,PAID,WEB,EUR
4791,632,2023-01-14,paid,MOBILE,EUR
4792,370,2023-10-10,PAID,MOBILE,EUR
4793,596,2023-05-15,PAID,MOBILE,EUR
4794,444,2023-04-05,PAID,STORE,GBP
4795,476,2023-01-19,paid,WEB,EUR
4796,404,2023-10-12,PAID,STORE,EUR
4797,45,2023-06-15,PAID,WEB,GBP
4798,510,2023-08-19,paid,WEB,USD
4799,888,2023-10-22,CANCELLED,WEB,GBP
4800,513,2023-04-29,Paid,WEB,GBP
4801,911,2023-12-08,PAID,STORE,GBP
4802,143,2024-03-25,Paid,WEB,EUR
4803,212,2024-03-25,paid,STORE,GBP
4804,513,2023-11-19,REFUNDED,STORE,USD
4805,408,2023-07-14,Paid,MOBILE,GBP
4806,582,2023-05-28,PAID,WEB,GBP
4807,891,2024-03-23,CANCELLED,STORE,GBP
4808,626,2023-07-25,REFUNDED,WEB,USD
4809,477,2023-10-17,Paid,WEB,GBP
4810,497,2023-12-15,PAID,WEB,EUR
4811,207,2023-10-09,Paid,MOBILE,USD
4812,200,2023-09-22,CANCELLED,STORE,GBP
4813,585,2024-03-12,REFUNDED,WEB,USD
4814,316,2024-01-26,PAID,WEB,EUR
4815,195,2023-08-23,Paid,MOBILE,EUR
4816,900,2024-01-20,REFUNDED,WEB,GBP
4817,810,2023-10-23,Paid,MOBILE,GBP
4818,589,2023-04-02,paid,MOBILE,EUR
4819,888,2023-06-15,Paid,WEB,USD
4820,576,2024-02-13,paid,WEB,USD
4821,663,2023-08-12,paid,MOBILE,USD
4822,943,2023-05-05,REFUNDED,STORE,GBP
4823,732,2023-08-18,PAID,STORE,GBP
4824,102,2023-03-05,REFUNDED,MOBILE,GBP
4825,460,2023-04-30,REFUNDED,WEB,USD
4826,271,2023-12-24,REFUNDED,WEB,EUR
4827,782,2023-04-07,paid,MOBILE,GBP
4828,376,2023-05-25,PAID,STORE,EUR
4829,823,2024-03-26,Paid,MOBILE,USD
4830,713,2023-09-07,REFUNDED,STORE,USD
4831,836,2023-04-28,REFUNDED,STORE,USD
4832,515,2023-05-15,REFUNDED,MOBILE,USD
4833,279,2024-02-09,CANCELLED,STORE,GBP
4834,111,2023-11-09,REFUNDED,WEB,GBP
4835,507,2023-05-05,PAID,STORE,EUR
4836,546,2023-10-02,paid,WEB,GBP
4837,554,2024-02-18,paid,STORE,USD
4838,390,2023-11-20,paid,WEB,GBP
4839,990,2023-05-24,paid,STORE,GBP
4840,813,2024-01-17,paid,MOBILE,USD
4841,527,2024-01-22,REFUNDED,STORE,USD
4842,211,2023-08-30,REFUNDED,WEB,GBP
4843,457,2023-02-12,paid,WEB,USD
4844,3,2023-06-20,paid,WEB,USD
4845,288,2023-07-11,REFUNDED,WEB,USD
4846,879,2023-04-12,Paid,MOBILE,GBP
4847,55,2023-04-08,Paid,MOBILE,GBP
4848,993,2023-04-03,paid,MOBILE,GBP
4849,967,2024-01-01,paid,STORE,GBP
4850,621,2023-06-14,paid,MOBILE,USD
4851,883,2023-07-16,Paid,STORE,GBP
4852,538,2023-05-06,CANCELLED,STORE,EUR
4853,183,2023-03-06,REFUNDED,STORE,EUR
4854,829,2023-07-20,Paid,MOBILE,USD
4855,643,2024-02-19,PAID,MOBILE,USD
4856,905,2023-11-21,CANCELLED,STORE,GBP
4857,947,2024-03-13,paid,MOBILE,GBP
4858,669,2023-01-25,PAID,STORE,EUR
4859,213,2023-02-25,paid,WEB,USD
4860,692,2023-01-30,REFUNDED,MOBILE,EUR
4861,235,2024-03-12,CANCELLED,WEB,EUR
4862,61,2023-10-21,paid,WEB,USD
4863,390,2023-08-31,PAID,MOBILE,GBP
4864,936,2023-11-16,paid,STORE,GBP
4865,40,2024-01-23,Paid,MOBILE,EUR
4866,169,2023-09-09,REFUNDED,STORE,EUR
4867,379,2023-01-03,Paid,MOBILE,USD
4868,693,2023-05-02,CANCELLED,STORE,EUR
4869,125,2023-09-02,paid,STORE,GBP
4870,331,2023-01-07,PAID,STORE,USD
4871,517,2023-07-04,REFUNDED,WEB,EUR
4872,31,2023-03-17,REFUNDED,MOBILE,GBP
4873,46,2023-10-04,REFUNDED,MOBILE,GBP
4874,844,2023-11-05,paid,WEB,EUR
4875,663,2023-01-19,PAID,WEB,USD
4876,199,2023-01-25,REFUNDED,WEB,USD
4877,195,2023-01-17,REFUNDED,MOBILE,GBP
4878,4,2023-10-30,PAID,STORE,GBP
4879,314,2023-05-14,Paid,MOBILE,USD
4880,880,2023-07-08,paid,MOBILE,EUR
4881,632,2023-10-23,Paid,MOBILE,EUR
4882,252,2024-03-10,PAID,STORE,USD
4883,240,2023-09-17,PAID,STORE,USD
4884,139,2024-03-01,PAID,WEB,USD
4885,90,2024-01-25,CANCELLED,MOBILE,USD
4886,611,2023-11-08,Paid,MOBILE,USD
4887,813,2024-03-19,PAID,MOBILE,USD
4888,535,2023-11-08,Paid,STORE,EUR
4889,653,2023-06-27,PAID,MOBILE,EUR
4890,232,2023-12-15,paid,MOBILE,EUR
4891,465,2023-10-03,REFUNDED,MOBILE,GBP
4892,834,2024-01-21,paid,WEB,GBP
4893,709,2023-10-19,Paid,STORE,EUR
4894,292,2023-05-12,paid,WEB,EUR
4895,341,2023-05-08,PAID,STORE,GBP
4896,812,2023-05-16,Paid,WEB,EUR
4897,819,2023-09-28,REFUNDED,MOBILE,GBP
4898,670,2023-03-20,paid,STORE,USD
4899,761,2023-04-24,Paid,MOBILE,USD
4900,465,2024-01-31,CANCELLED,MOBILE,EUR
4901,415,2024-02-29,PAID,MOBILE,USD
4902,341,2024-02-28,PAID,STORE,EUR
4903,128,2023-01-08,CANCELLED,STORE,GBP
4904,532,2023-07-29,REFUNDED,MOBILE,EUR
4905,262,2023-10-18,PAID,WEB,EUR
4906,118,2023-01-20,REFUNDED,STORE,EUR
4907,584,2024-02-18,Paid,MOBILE,USD
4908,93,2023-07-31,REFUNDED,STORE,USD
4909,216,2024-03-14,CANCELLED,STORE,USD
4910,368,2024-03-22,PAID,WEB,GBP
4911,491,2023-07-10,REFUNDED,STORE,EUR
4912,747,2023-06-30,paid,STORE,USD
4913,644,2024-03-15,CANCELLED,WEB,USD
4914,135,2023-04-04,Paid,WEB,EUR
4915,384,2023-01-27,Paid,WEB,EUR
4916,205,2023-05-20,CANCELLED,WEB,USD
4917,888,2023-03-15,REFUNDED,STORE,USD
4918,157,2023-04-14,REFUNDED,MOBILE,USD
4919,548,2023-01-09,PAID,STORE,EUR
4920,645,2023-08-28,PAID,STORE,USD
4921,635,2023-01-02,paid,STORE,EUR
4922,739,2023-08-21,PAID,WEB,USD
4923,552,2023-07-21,paid,MOBILE,GBP
4924,176,2024-01-02,paid,WEB,GBP
4925,679,2023-02-17,paid,WEB,EUR
4926,936,2023-12-31,paid,MOBILE,GBP
4927,621,2023-06-17,PAID,WEB,EUR
4928,733,2023-05-24,REFUNDED,WEB,EUR
4929,373,2024-03-04,Paid,MOBILE,GBP
4930,311,2024-03-22,CANCELLED,WEB,GBP
4931,52,2023-06-24,Paid,STORE,GBP
4932,103,2023-04-12,REFUNDED,WEB,USD
4933,969,2024-02-22,Paid,WEB,GBP
4934,897,2023-07-24,REFUNDED,WEB,GBP
4935,684,2023-03-21,Paid,WEB,GBP
4936,984,2023-02-12,CANCELLED,WEB,GBP
4937,365,2023-08-10,PAID,MOBILE,GBP
4938,830,2024-01-07,Paid,WEB,EUR
4939,585,2024-01-10,REFUNDED,STORE,GBP
4940,661,2024-02-07,PAID,STORE,GBP
4941,499,2023-12-14,Paid,MOBILE,USD
4942,268,2023-08-21,paid,WEB,EUR
4943,970,2023-07-08,CANCELLED,STORE,USD
4944,564,2023-06-08,REFUNDED,MOBILE,GBP
4945,682,2023-03-07,paid,STORE,USD
4946,467,2023-06-02,CANCELLED,STORE,USD
4947,608,2024-03-28,PAID,STORE,USD
4948,796,2024-01-23,CANCELLED,STORE,EUR
4949,337,2023-12-28,paid,STORE,GBP
4950,392,2023-02-23,Paid,WEB,GBP
4951,364,2023-01-03,REFUNDED,MOBILE,GBP
4952,425,2023-05-12,Paid,STORE,GBP
4953,176,2024-03-08,CANCELLED,WEB,EUR
4954,689,2023-11-04,Paid,STORE,GBP
4955,690,2023-02-02,CANCELLED,MOBILE,GBP
4956,979,2023-03-08,Paid,STORE,EUR
4957,392,2023-04-28,CANCELLED,WEB,USD
4958,216,2024-02-01,REFUNDED,MOBILE,EUR
4959,479,2024-01-06,Paid,WEB,EUR
4960,69,2023-02-07,paid,STORE,USD
4961,136,2024-03-29,Paid,STORE,GBP
4962,702,2023-11-06,CANCELLED,WEB,USD
4963,930,2023-01-16,Paid,MOBILE,GBP
4964,539,2023-10-24,paid,WEB,EUR
4965,163,2023-08-24,CANCELLED,MOBILE,EUR
4966,944,2024-02-05,PAID,MOBILE,EUR
4967,596,2023-06-28,CANCELLED,MOBILE,USD
4968,645,2023-10-24,paid,WEB,GBP
4969,671,2023-07-05,REFUNDED,STORE,GBP
4970,227,2024-02-14,Paid,STORE,GBP
4971,26,2023-11-13,paid,MOBILE,USD
4972,477,2024-03-05,CANCELLED,STORE,USD
4973,605,2023-11-16,Paid,STORE,USD
4974,686,2023-02-27,CANCELLED,STORE,GBP
4975,716,2023-05-30,paid,STORE,USD
4976,469,2024-03-19,REFUNDED,MOBILE,GBP
4977,247,2024-01-25,paid,MOBILE,USD
4978,512,2023-06-07,PAID,WEB,EUR
4979,588,2023-03-01,paid,STORE,USD
4980,124,2023-12-01,PAID,WEB,GBP
4981,924,2024-03-24,REFUNDED,MOBILE,GBP
4982,135,2023-04-19,PAID,STORE,USD
4983,607,2024-01-26,Paid,STORE,EUR
4984,747,2023-12-01,paid,STORE,GBP
4985,964,2023-09-06,paid,MOBILE,USD
4986,860,2023-06-11,Paid,WEB,EUR
4987,703,2023-11-19,REFUNDED,WEB,EUR
4988,341,2023-04-29,paid,WEB,GBP
4989,561,2024-01-12,PAID,WEB,EUR
4990,706,2023-10-15,REFUNDED,WEB,USD
4991,620,2023-09-14,REFUNDED,MOBILE,GBP
4992,355,2023-04-02,CANCELLED,MOBILE,USD
4993,231,2023-05-11,REFUNDED,MOBILE,EUR
4994,695,2023-03-23,paid,WEB,GBP
4995,134,2023-11-17,REFUNDED,MOBILE,EUR
4996,363,2023-12-21,REFUNDED,WEB,USD
4997,765,2024-01-18,CANCELLED,MOBILE,GBP
4998,907,2023-11-26,REFUNDED,MOBILE,EUR
4999,450,2023-08-10,CANCELLED,STORE,GBP
5000,542,2023-02-19,Paid,WEB,USD
5001,639,2023-03-08,PAID,STORE,GBP
5002,271,2023-05-16,PAID,STORE,USD
5003,31,2024-02-23,REFUNDED,WEB,GBP
5004,366,2023-02-21,REFUNDED,WEB,GBP
5005,457,2023-05-30,Paid,MOBILE,EUR
5006,959,2023-11-01,CANCELLED,MOBILE,GBP
5007,5,2024-02-08,PAID,MOBILE,EUR
5008,391,2024-01-11,CANCELLED,MOBILE,GBP
5009,217,2023-06-12,Paid,STORE,EUR
5010,297,2023-04-17,CANCELLED,MOBILE,EUR
5011,565,2024-03-30,paid,WEB,GBP
5012,494,2023-03-11,PAID,STORE,EUR
5013,504,2023-12-13,CANCELLED,WEB,USD
5014,68,2023-07-18,paid,STORE,EUR
5015,492,2024-03-18,PAID,WEB,EUR
5016,647,2023-08-14,CANCELLED,STORE,EUR
5017,396,2024-01-26,REFUNDED,MOBILE,USD
5018,897,2024-01-11,PAID,STORE,EUR
5019,680,2024-03-24,paid,STORE,USD
5020,195,2024-03-05,CANCELLED,MOBILE,GBP
5021,224,2024-03-29,CANCELLED,WEB,USD
5022,37,2023-07-29,Paid,STORE,USD
5023,879,2023-11-11,REFUNDED,WEB,EUR
5024,996,2024-01-27,CANCELLED,STORE,EUR
5025,186,2023-09-30,Paid,MOBILE,GBP
5026,341,2023-07-08,Paid,STORE,GBP
5027,492,2023-03-08,PAID,MOBILE,GBP
5028,706,2023-11-07,Paid,WEB,USD
5029,510,2023-10-04,Paid,WEB,GBP
5030,776,2023-11-22,CANCELLED,WEB,USD
5031,521,2023-10-01,REFUNDED,MOBILE,USD
5032,931,2023-03-08,Paid,WEB,EUR
5033,364,2023-06-07,REFUNDED,MOBILE,EUR
5034,74,2023-06-27,paid,STORE,GBP
5035,132,2023-03-09,PAID,MOBILE,EUR
5036,530,2023-03-28,paid,STORE,GBP
5037,442,2023-02-28,REFUNDED,WEB,GBP
5038,99,2023-04-09,paid,WEB,USD
5039,729,2024-01-25,CANCELLED,STORE,EUR
5040,449,2023-04-27,Paid,MOBILE,USD
5041,395,2023-01-02,CANCELLED,MOBILE,USD
5042,600,2023-10-13,Paid,MOBILE,EUR
5043,67,2023-12-30,Paid,STORE,USD
5044,867,2023-01-31,Paid,MOBILE,USD
5045,936,2023-01-18,paid,MOBILE,USD
5046,298,2023-07-06,REFUNDED,WEB,EUR
5047,900,2023-10-19,CANCELLED,MOBILE,EUR
5048,699,2023-07-09,REFUNDED,STORE,EUR
5049,431,2023-01-13,paid,WEB,EUR
5050,765,2023-01-16,REFUNDED,WEB,EUR
5051,262,2023-06-18,paid,WEB,EUR
5052,600,2023-11-26,PAID,STORE,USD
5053,683,2024-02-06,paid,STORE,USD
5054,838,2023-04-13,CANCELLED,MOBILE,USD
5055,212,2023-09-30,Paid,WEB,USD
5056,462,2023-09-09,REFUNDED,WEB,USD
5057,291,2024-02-18,REFUNDED,STORE,USD
5058,107,2024-01-31,Paid,STORE,EUR
5059,372,2023-11-01,CANCELLED,WEB,EUR
5060,285,2024-03-11,REFUNDED,WEB,GBP
5061,542,2023-11-12,PAID,STORE,GBP
5062,452,2023-03-17,CANCELLED,STORE,USD
5063,469,2024-01-19,PAID,WEB,EUR
5064,953,2023-10-16,REFUNDED,WEB,EUR
5065,816,2023-10-17,CANCELLED,WEB,EUR
5066,500,2023-05-19,Paid,WEB,EUR
5067,33,2024-02-26,CANCELLED,MOBILE,USD
5068,799,2023-07-05,PAID,STORE,EUR
5069,448,2023-05-21,REFUNDED,WEB,GBP
5070,170,2023-03-27,REFUNDED,STORE,GBP
5071,530,2024-01-20,PAID,MOBILE,USD
5072,469,2023-12-18,PAID,WEB,GBP
5073,404,2023-02-06,PAID,WEB,EUR
5074,155,2023-08-08,CANCELLED,MOBILE,EUR
5075,737,2023-04-29,PAID,MOBILE,EUR
5076,829,2024-01-13,REFUNDED,STORE,EUR
5077,374,2023-02-10,CANCELLED,STORE,EUR
5078,726,2023-06-28,Paid,MOBILE,USD
5079,622,2023-09-19,CANCELLED,MOBILE,USD
5080,728,2024-01-13,REFUNDED,WEB,USD
5081,426,2024-01-14,CANCELLED,WEB,GBP
5082,155,2023-04-17,Paid,STORE,GBP
5083,615,2024-02-13,paid,STORE,EUR
5084,370,2023-01-06,Paid,MOBILE,GBP
5085,404,2023-03-12,Paid,MOBILE,USD
5086,639,2023-06-12,CANCELLED,WEB,EUR
5087,37,2023-05-09,Paid,WEB,GBP
5088,151,2023-05-25,paid,STORE,USD
5089,127,2023-05-20,CANCELLED,STORE,EUR
5090,733,2023-11-03,Paid,STORE,EUR
5091,934,2023-06-30,PAID,WEB,GBP
5092,347,2023-01-07,REFUNDED,STORE,EUR
5093,305,2023-06-26,Paid,STORE,GBP
5094,680,2023-09-19,REFUNDED,WEB,USD
5095,233,2023-01-12,REFUNDED,MOBILE,GBP
5096,505,2024-02-11,CANCELLED,STORE,USD
5097,620,2023-10-20,paid,MOBILE,GBP
5098,955,2023-03-14,PAID,MOBILE,GBP
5099,701,2023-09-26,Paid,STORE,USD
5100,108,2024-02-18,Paid,WEB,EUR
5101,905,2024-03-27,paid,MOBILE,GBP
5102,825,2023-11-23,Paid,WEB,GBP
5103,748,2023-10-24,paid,MOBILE,USD
5104,850,2024-02-24,REFUNDED,WEB,USD
5105,555,2023-09-20,REFUNDED,MOBILE,USD
5106,11,2023-10-19,PAID,STORE,GBP
5107,97,2024-03-11,CANCELLED,WEB,GBP
5108,274,2023-03-16,PAID,WEB,EUR
5109,476,2023-12-06,paid,STORE,EUR
5110,19,2023-07-16,PAID,STORE,USD
5111,290,2023-08-08,REFUNDED,MOBILE,USD
5112,274,2023-06-18,CANCELLED,STORE,GBP
5113,814,2023-09-22,PAID,MOBILE,GBP
5114,704,2023-04-21,CANCELLED,MOBILE,USD
5115,120,2024-01-01,CANCELLED,MOBILE,GBP
5116,169,2023-09-08,PAID,STORE,USD
5117,289,2023-08-06,CANCELLED,MOBILE,EUR
5118,281,2023-12-16,CANCELLED,STORE,USD
5119,823,2023-03-17,PAID,STORE,USD
5120,568,2024-02-21,Paid,MOBILE,EUR
5121,589,2024-02-16,REFUNDED,WEB,GBP
5122,208,2023-03-18,CANCELLED,MOBILE,GBP
5123,727,2023-10-02,Paid,WEB,GBP
5124,602,2024-01-05,PAID,MOBILE,GBP
5125,387,2023-08-31,paid,MOBILE,EUR
5126,273,2023-12-09,Paid,WEB,USD
5127,721,2023-03-13,CANCELLED,STORE,GBP
5128,76,2024-03-04,Paid,STORE,GBP
5129,885,2024-03-08,paid,MOBILE,EUR
5130,156,2023-12-05,paid,STORE,GBP
5131,580,2023-07-28,REFUNDED,WEB,USD
5132,416,2023-10-26,paid,WEB,EUR
5133,624,2023-06-22,paid,STORE,USD
5134,637,2023-08-12,REFUNDED,WEB,GBP
5135,355,2023-09-24,Paid,WEB,USD
5136,661,2023-09-03,Paid,STORE,USD
5137,741,2024-02-11,PAID,MOBILE,GBP
5138,418,2023-10-16,Paid,STORE,EUR
5139,803,2023-08-14,PAID,STORE,EUR
5140,604,2024-01-05,paid,MOBILE,EUR
5141,600,2023-01-05,Paid,MOBILE,GBP
5142,721,2023-11-13,REFUNDED,WEB,GBP
5143,135,2023-09-22,Paid,MOBILE,GBP
5144,304,2023-07-19,paid,WEB,USD
5145,990,2023-07-13,REFUNDED,STORE,EUR
5146,613,2023-03-19,REFUNDED,WEB,USD
5147,132,2023-09-22,paid,MOBILE,GBP
5148,103,2023-07-02,REFUNDED,WEB,EUR
5149,5,2023-02-14,Paid,STORE,USD
5150,334,2024-02-27,CANCELLED,WEB,EUR
5151,585,2023-10-10,REFUNDED,WEB,GBP
5152,365,2023-04-16,CANCELLED,STORE,EUR
5153,464,2023-04-24,CANCELLED,STORE,GBP
5154,609,2023-10-16,paid,STORE,EUR
5155,119,2024-01-27,CANCELLED,STORE,EUR
5156,857,2023-05-18,REFUNDED,MOBILE,GBP
5157,709,2024-03-17,CANCELLED,STORE,GBP
5158,536,2023-11-21,paid,STORE,EUR
5159,257,2023-11-14,CANCELLED,STORE,EUR
5160,598,2023-03-21,Paid,STORE,EUR
5161,659,2023-05-31,Paid,STORE,EUR
5162,808,2023-08-04,CANCELLED,STORE,USD
5163,677,2023-09-22,Paid,MOBILE,GBP
5164,315,2023-06-27,PAID,WEB,GBP
5165,754,2023-02-23,REFUNDED,WEB,GBP
5166,462,2023-03-23,CANCELLED,STORE,GBP
5167,724,2024-03-12,paid,MOBILE,GBP
5168,220,2024-02-11,CANCELLED,MOBILE,EUR
5169,563,2023-03-21,Paid,MOBILE,EUR
5170,797,2023-04-11,CANCELLED,WEB,GBP
5171,11,2023-01-22,REFUNDED,STORE,GBP
5172,7,2023-09-24,REFUNDED,STORE,GBP
5173,765,2023-12-25,Paid,WEB,GBP
5174,697,2023-11-08,CANCELLED,WEB,EUR
5175,364,2024-02-03,REFUNDED,WEB,EUR
5176,910,2024-01-31,CANCELLED,WEB,GBP
5177,282,2023-10-26,PAID,WEB,GBP
5178,152,2023-11-29,REFUNDED,STORE,USD
5179,678,2023-03-15,PAID,WEB,EUR
5180,361,2024-02-14,REFUNDED,STORE,EUR
5181,81,2023-03-28,CANCELLED,WEB,GBP
5182,993,2023-01-23,REFUNDED,STORE,GBP
5183,162,2023-01-19,CANCELLED,STORE,USD
5184,201,2023-04-08,Paid,WEB,GBP
5185,895,2023-03-18,REFUNDED,WEB,EUR
5186,445,2023-10-21,CANCELLED,STORE,EUR
5187,159,2024-02-28,REFUNDED,MOBILE,EUR
5188,348,2024-01-18,PAID,WEB,EUR
5189,91,2023-10-12,REFUNDED,STORE,EUR
5190,991,2024-02-20,Paid,WEB,GBP
5191,545,2023-05-05,PAID,MOBILE,USD
5192,309,2023-01-20,PAID,STORE,EUR
5193,350,2023-05-30,Paid,MOBILE,GBP
5194,668,2023-02-25,Paid,WEB,GBP
5195,255,2023-07-28,Paid,MOBILE,GBP
5196,99,2023-11-01,Paid,MOBILE,USD
5197,326,2023-02-03,REFUNDED,MOBILE,GBP
5198,563,2023-07-25,PAID,WEB,EUR
5199,974,2023-05-18,Paid,STORE,EUR
5200,994,2023-05-14,paid,STORE,EUR
