order_id,product_id,qty,unit_price,discount
220,632,2,790.78,32.12
3227,427,2,1509.32,36.25
3472,604,4,683.9,19.81
3120,618,1,2311.08,48.42
5015,377,2,1679.34,36.52
2523,794,4,8.94,2.64
6712,919,4,1338.74,13.53
9809,222,1,554.94,45.18
6357,694,2,2344.8,43.55
5659,809,2,2179.58,32.33
5135,272,1,968.16,17.8
4752,998,1,1744.23,46.44
385,276,4,2115.43,30.21
6299,353,4,2401.05,46.34
3301,853,3,1588.96,1.25
5085,266,4,2215.5,41.79
7819,689,1,396.79,17.01
7935,36,3,1089.78,33.17
7697,917,2,666.94,41.18
1797,941,3,1522.73,34.89
8072,786,3,83.01,0.04
8876,120,3,1710.24,21.52
3663,121,2,499.37,27.21
6910,206,4,2057.91,43.93
6859,496,2,993.49,22.65
7906,209,1,1553.37,6.05
9372,503,3,1834.17,48.23
9740,604,1,348.53,47.2
9453,641,4,193.37,11.5
4371,677,1,1344.57,37.53
1953,125,1,2153.12,18.16
3608,419,1,1907.16,47.81
5601,649,1,1125.09,13.96
1657,297,3,508.54,37.56
2472,696,3,921.29,42.03
7063,121,2,356.55,42.05
9465,272,1,1298.66,8.73
1967,325,1,2164.04,28.91
3638,925,2,317.92,42.14
3053,985,2,2089.89,45.48
8584,887,4,1420.74,46.01
9623,54,1,2234.19,12.99
6083,497,2,1001.28,34.0
379,745,3,1673.34,17.54
5101,510,1,2457.89,0.93
8931,186,1,2473.44,30.75
8341,23,3,2082.09,15.89
7832,749,1,1959.08,34.95
2075,406,2,1793.9,47.68
8054,223,2,2044.01,8.12
5333,982,2,1051.81,13.13
8343,880,3,1357.07,35.45
7491,46,2,528.63,13.76
5455,185,1,1951.26,12.36
817,638,1,1052.31,45.03
7479,100,2,1165.8,20.24
6054,303,4,2234.63,46.66
8190,77,1,1977.67,40.3
2347,631,2,861.49,36.26
9654,170,4,1926.29,6.07
6388,64,4,758.69,33.57
5201,280,4,1963.07,10.05
9420,172,1,1724.86,36.5
1818,250,1,651.67,42.5
5263,22,3,2087.05,45.12
7520,264,1,774.63,40.89
9472,970,3,457.36,38.72
2429,266,3,1307.97,39.43
4965,387,1,989.94,48.37
5071,257,4,1755.2,38.14
4326,268,3,670.85,38.58
1956,326,4,2276.35,14.34
9190,448,4,1063.5,32.06
6243,396,3,2402.07,28.02
2620,265,1,2415.81,49.53
3126,778,4,2089.3,36.74
7906,565,4,1280.68,37.91
4098,45,3,1382.6,36.77
9832,189,3,2318.31,26.34
3007,700,1,1572.89,0.07
6216,128,3,576.41,10.7
4474,959,3,1971.69,37.22
3460,389,2,2117.27,48.59
2205,664,2,1458.85,21.66
1902,78,3,2188.31,30.89
7890,2,2,1165.11,48.94
5425,83,2,1547.18,11.15
1751,823,1,2085.64,0.52
4818,895,4,2414.9,15.72
4070,634,2,355.89,6.12
9163,351,2,1001.64,7.76
4207,957,3,2145.35,30.73
2048,584,1,2030.75,14.87
2998,576,2,16.89,0.86
2809,323,4,1557.34,29.11
890,506,1,1478.49,48.15
9511,10,2,508.88,26.17
5862,176,2,1692.32,6.09
6879,953,2,1192.09,6.23
9163,18,3,55.42,3.88
6598,173,4,1537.92,49.31
2944,500,2,2442.55,9.22
8102,878,2,2127.5,46.07
953,112,2,79.11,12.48
1384,702,2,2092.17,22.35
8396,911,2,1645.22,3.67
3966,613,2,864.73,39.24
1738,346,4,2189.53,4.82
1383,697,2,1340.77,30.48
3846,499,2,2488.22,13.39
1360,138,2,1216.77,33.75
6575,314,1,1971.29,10.18
3651,983,4,2083.16,40.03
1223,770,4,1273.33,43.17
7097,231,4,2332.62,1.37
5315,681,3,1445.41,20.26
2728,150,4,1491.29,31.06
2364,283,4,1555.18,35.3
3545,642,1,936.53,42.79
8821,313,4,495.58,45.12
7039,497,4,871.87,23.58
11,349,4,1800.22,37.17
5095,257,4,1267.78,43.67
9706,366,2,2305.82,31.39
9371,938,2,1629.39,10.19
1710,547,1,1871.04,8.27
5852,667,4,1885.86,14.19
8362,639,1,423.65,25.95
1002,264,4,381.18,12.35
1159,384,4,248.44,44.43
5163,800,1,323.08,44.3
3316,356,3,1592.46,39.69
5475,537,3,544.18,12.16
771,585,2,613.01,33.11
886,313,3,2435.45,44.26
8284,831,3,959.62,33.5
7159,507,1,2291.59,36.97
1493,589,1,247.61,24.03
9443,882,4,78.41,6.93
1033,109,3,216.4,2.41
5633,917,2,1126.28,47.8
7126,736,2,154.14,27.04
4289,563,4,2209.89,0.94
2722,413,2,2193.09,4.22
5355,547,4,1050.18,44.04
6428,2,4,2363.21,7.02
8426,664,4,1413.87,26.07
2973,481,4,840.76,49.31
8235,637,4,1812.34,11.4
147,99,1,1984.14,17.85
3830,558,4,2097.85,29.09
6440,35,1,1295.24,18.83
9488,715,2,1762.03,45.35
9952,563,4,1695.67,37.2
4032,891,3,2171.48,5.9
9562,879,4,2268.41,19.96
8468,738,1,2145.71,43.76
1842,908,3,2405.47,27.11
4684,865,3,1110.22,45.87
3353,510,4,467.39,25.49
6430,751,2,1130.8,44.5
2734,726,1,1413.44,48.02
5178,648,3,1427.54,24.16
5407,470,2,762.8,35.96
3222,965,3,1211.19,26.73
8579,534,3,1677.76,31.43
1771,532,1,30.55,2.67
5816,434,3,,10.63
2497,719,1,473.49,32.6
7059,114,1,2012.4,38.67
6313,637,4,1918.02,45.25
5067,717,2,1474.3,25.65
9769,174,2,1925.84,5.89
4550,963,2,1965.42,0.95
2718,79,2,777.36,17.91
4988,355,1,886.41,8.77
289,486,1,254.12,19.0
9284,33,3,434.41,45.75
6312,709,1,998.59,27.45
2200,447,3,1557.04,42.82
516,703,3,1014.08,2.56
6088,822,4,1666.34,12.76
4293,475,3,472.87,15.51
533,362,2,226.82,20.02
855,707,4,1337.36,6.64
7239,682,3,1566.53,25.68
8051,93,3,243.83,29.56
1814,709,1,1588.07,39.85
3472,847,1,2086.39,39.23
9629,243,4,1611.07,38.68
1379,673,3,477.23,14.61
59,740,4,1187.78,39.49
6234,259,2,1186.01,38.51
3431,522,2,437.78,6.87
2599,862,3,2123.42,36.92
2864,509,2,494.93,45.2
8356,609,1,826.21,38.48
3493,287,2,1082.98,11.96
108,967,4,918.72,20.58
1317,686,3,1729.72,12.24
558,800,1,516.85,34.83
9704,194,3,605.93,39.4
5239,462,4,785.3,36.99
5555,351,1,898.0,13.16
6036,63,2,2327.69,37.92
3529,443,3,1626.44,29.77
2826,515,1,1455.34,2.94
1736,455,4,2190.08,48.29
6985,643,4,1004.41,40.49
457,128,4,332.66,45.74
6455,639,3,1190.41,3.16
4754,460,4,331.37,41.19
9055,186,1,1252.81,3.06
5372,564,3,497.67,47.62
1303,835,2,2497.27,31.2
1878,245,2,247.95,20.4
3067,450,2,2422.9,0.46
9957,677,2,900.85,33.56
2054,81,1,1496.52,29.16
3650,778,1,2185.02,34.92
6752,808,1,274.67,14.19
3229,185,2,1251.64,11.79
1999,50,3,126.41,11.68
9485,837,2,2295.28,40.28
2109,533,1,1895.62,29.67
1584,635,1,142.59,18.9
5222,385,4,430.68,17.43
859,664,2,1835.16,0.11
4100,349,2,269.51,21.66
2217,914,4,1823.38,23.65
3524,628,2,1023.68,7.23
6087,729,4,1528.59,16.56
3664,470,1,882.05,33.84
8456,385,4,1346.37,6.18
2335,251,2,1050.38,9.64
6531,209,2,1193.67,1.12
8628,162,2,2397.19,37.51
1742,12,2,1274.03,14.43
9520,316,2,2476.16,33.76
3732,792,1,289.84,6.92
6985,720,2,1945.51,21.31
5177,696,4,2167.89,27.28
103,515,3,389.1,49.33
1470,696,1,2147.21,21.54
2227,548,3,1051.2,19.23
1294,602,3,1979.12,24.29
2017,168,3,892.62,15.57
8465,45,2,317.63,14.08
6361,777,4,64.53,4.96
2918,624,4,642.36,44.87
5002,282,2,616.66,27.86
2546,380,3,423.5,9.13
3851,912,4,1017.91,48.08
2372,722,4,254.57,9.23
4275,991,2,425.94,48.66
9389,808,4,731.29,33.55
3502,22,4,1697.32,35.97
7491,570,2,1426.92,46.24
9829,521,4,2022.38,48.82
7629,456,2,2207.86,44.5
2733,821,3,1153.21,13.3
8982,824,2,1186.87,19.88
5098,884,4,1437.92,12.17
8244,675,1,2116.09,24.47
933,708,2,2384.43,9.37
5509,229,1,791.84,3.71
4338,360,1,251.2,19.42
4355,808,2,2444.51,27.59
364,849,3,580.88,30.68
702,804,2,1820.44,3.56
6376,322,3,1280.33,31.33
546,286,1,1944.39,6.13
6316,629,4,2021.72,9.27
7967,249,4,478.44,29.81
9339,535,2,1206.12,27.41
4033,2,1,2290.19,11.68
9744,457,2,34.65,10.19
8037,992,1,1795.29,14.59
9773,403,1,1666.98,22.06
1874,441,3,2091.75,5.2
4692,177,4,1897.28,12.18
606,199,2,2277.44,2.33
7910,600,1,531.38,15.72
3144,768,2,2401.32,16.09
230,401,2,1757.45,32.16
2021,262,2,1508.77,36.29
3339,385,2,455.04,36.69
2263,51,4,1606.2,48.27
1738,792,4,1284.22,40.89
9977,275,1,1050.93,11.56
8710,961,4,430.76,6.36
5567,252,1,1709.75,46.09
8188,987,1,2375.36,4.01
1408,411,2,1006.33,8.02
1272,371,4,2328.39,35.92
677,920,3,2015.41,26.21
5760,241,2,1210.68,23.86
9937,48,4,2445.27,27.07
8532,193,4,2264.44,33.62
9418,934,1,1865.08,9.95
1631,685,2,1460.85,8.66
3092,99999,1,684.83,25.44
5747,51,2,752.35,24.53
1877,843,1,1681.71,48.84
156,685,1,889.28,8.96
1278,741,1,1271.14,29.51
7973,109,4,1645.37,28.62
1798,385,3,2215.33,39.26
7652,588,3,1384.57,46.88
3616,907,3,2295.2,24.57
8560,216,4,629.54,27.67
2238,776,2,924.89,48.32
312,175,2,1561.06,18.75
110,285,3,1659.42,9.87
4394,248,4,386.83,18.61
2903,115,3,1018.34,12.49
4552,823,1,2220.55,7.67
1642,931,1,343.07,26.77
1549,799,3,1199.59,14.15
8263,753,4,1378.23,36.34
7543,269,1,1183.6,11.45
5378,740,3,93.87,18.54
9302,750,3,552.84,7.5
4382,904,4,254.68,21.57
7712,137,3,827.35,48.3
6306,886,1,,32.58
3099,56,4,613.21,1.71
1496,90,3,2403.94,19.14
6130,378,1,1036.88,16.56
4435,930,2,424.24,8.61
9066,991,2,570.35,43.46
9827,910,1,974.86,48.53
3389,80,3,2492.65,3.5
1790,362,4,893.31,25.21
1425,801,4,1936.62,7.08
8700,502,3,969.53,1.25
9320,135,4,108.56,21.62
9827,767,3,2406.99,23.69
1274,51,4,1318.14,17.33
6870,785,2,2154.75,14.46
1793,559,3,1167.45,38.81
4477,349,2,1780.56,45.47
1472,743,1,1499.09,33.21
5243,73,3,1222.8,15.0
9496,623,3,1085.94,10.8
8618,469,4,1695.76,4.9
9757,698,3,816.72,35.08
2904,878,2,1721.16,11.0
1580,447,2,2001.03,43.56
3434,484,3,266.63,48.5
9986,667,3,1700.8,5.49
2898,690,2,18.94,5.57
4574,915,2,1415.82,33.0
4955,943,1,750.22,19.67
8306,112,3,35.11,9.14
2469,797,1,1427.06,22.11
6359,578,2,1123.5,27.72
4477,644,3,1717.29,20.17
9624,808,2,713.57,6.85
6837,870,4,1582.01,40.14
7082,789,4,66.9,11.21
9302,841,3,2323.5,17.68
3277,932,3,1089.53,46.35
8310,815,3,1742.53,23.76
4951,527,3,524.5,8.09
1184,137,1,2195.04,19.22
72,135,4,598.81,9.12
545,626,3,837.21,25.12
4202,593,2,422.78,27.99
3759,370,1,2084.62,26.87
1772,785,1,1022.98,14.04
75,889,3,642.79,1.96
5771,946,1,495.0,46.17
7787,737,3,406.35,18.92
9073,20,3,2328.15,7.24
5373,709,1,90.09,13.14
5085,817,3,682.43,2.51
4959,994,1,221.56,43.67
1179,883,1,2332.44,16.88
3038,582,1,1066.75,10.8
9046,789,4,2258.23,23.97
986,697,4,2464.92,23.65
8550,169,2,455.62,30.41
1143,1001,1,889.44,38.64
1631,534,1,1383.26,1.06
5701,475,2,2290.38,48.11
9183,919,2,2182.22,35.03
6322,208,1,477.26,46.78
6229,524,4,1790.2,2.57
6002,412,3,714.39,49.51
549,605,1,946.02,24.83
0,981,4,1088.2,35.53
393,366,1,2428.86,31.27
7165,808,2,1432.82,0.3
8361,472,3,1141.77,3.83
1291,448,2,736.92,31.85
3800,346,3,391.91,4.51
8865,507,3,1376.18,44.05
5418,934,4,1839.46,10.08
4519,949,1,1496.17,6.59
8491,695,4,168.62,42.63
8721,461,4,189.54,0.88
1312,980,3,9.42,1.06
3638,367,4,988.35,3.66
5021,911,1,921.6,31.94
4384,203,2,1507.96,19.49
7940,656,1,1734.56,11.26
8024,557,1,2137.56,1.3
503,138,4,1839.81,18.39
6024,893,1,1171.36,3.82
8932,539,1,2477.79,31.98
9717,306,3,2413.65,12.05
5340,784,1,809.81,1.08
2758,106,1,2247.33,46.51
2769,967,1,234.57,35.54
4852,917,1,797.92,46.44
5250,785,3,944.48,20.31
7122,590,4,2039.86,34.46
922,283,1,65.4,3.58
1943,952,4,537.22,38.01
7240,260,2,2042.41,33.34
1113,748,3,449.65,39.53
7650,1000,3,2125.97,46.8
5424,134,4,1907.35,9.99
7406,631,3,2102.66,27.63
8601,98,4,1409.2,18.49
1146,41,4,2207.44,2.17
8367,603,4,2130.01,47.12
4021,917,3,1242.89,23.26
7005,300,2,254.55,6.8
9053,28,2,850.31,33.23
9565,430,3,558.92,21.12
102,335,2,932.2,36.61
1049,359,4,1992.37,43.44
2993,455,3,1743.24,49.19
5491,190,2,1377.78,43.78
3598,539,2,659.83,39.15
609,817,4,1156.39,14.7
217,682,1,1744.58,42.62
9861,968,4,1942.48,32.96
9890,897,2,870.1,16.92
1478,919,1,2159.22,2.73
9087,156,1,1843.84,43.68
4684,792,1,1752.55,31.29
5499,533,1,628.72,46.37
8192,132,3,1442.21,34.91
4057,501,3,2256.64,13.03
3935,33,2,905.63,7.95
4586,199,2,500.93,19.19
4212,60,4,1603.26,46.62
9769,446,4,73.62,10.31
6519,678,1,532.81,4.21
4460,455,4,2369.54,37.72
5529,834,4,1351.64,36.29
7128,738,2,2381.83,34.15
7423,455,3,498.29,1.62
5385,256,2,591.68,12.04
7173,788,2,1995.84,9.86
1465,436,3,918.9,7.27
8461,666,4,528.51,23.1
2054,292,1,408.1,10.78
6716,825,3,2303.92,5.17
6035,371,4,926.8,49.3
5483,581,4,852.49,46.9
1807,770,2,477.65,42.32
2028,591,4,1930.46,13.19
8595,913,1,913.15,25.12
9625,79,4,2415.11,29.42
3679,111,1,41.95,1.37
1719,768,1,1294.58,20.19
9327,56,3,453.24,30.87
3372,205,3,14.97,3.3
536,594,1,2371.25,3.11
603,336,2,375.72,25.71
6788,132,1,487.25,8.79
9601,718,3,1712.0,44.55
8255,540,4,1419.52,22.78
4608,568,1,2321.99,3.0
9507,910,3,2479.88,25.53
1940,608,1,1961.11,9.55
1769,431,3,1604.93,19.82
4572,268,1,215.08,17.15
1609,552,1,1705.78,2.47
672,397,1,1630.27,16.62
7990,127,4,1083.25,16.07
7058,171,3,13.19,0.19
1483,714,4,2202.13,15.78
2185,972,2,1676.93,33.01
7998,218,4,118.22,5.7
7916,689,2,304.6,34.4
1343,221,1,772.13,2.7
7127,425,2,1525.83,3.85
7996,95,2,1921.97,29.24
2366,947,2,2106.49,20.42
-1,573,2,1338.72,8.67
2735,789,2,2011.7,19.55
3603,138,4,433.13,36.84
1210,677,3,1070.67,40.75
328,107,4,122.21,30.58
20,571,4,420.24,19.46
1525,432,1,469.64,14.35
1141,561,4,343.15,10.35
8481,940,3,206.79,39.67
6196,524,2,1632.5,14.13
9543,178,1,1343.69,37.72
2557,554,2,484.73,33.03
6763,305,4,1776.45,48.24
4010,478,3,107.85,13.29
813,187,4,525.42,19.08
3790,24,1,2030.35,34.22
8431,817,2,1123.34,6.05
4036,166,1,2495.84,26.05
8335,540,2,2041.21,8.79
9619,957,4,609.22,32.86
364,728,4,1666.91,2.47
78,356,3,9.47,1.09
7611,494,4,1004.43,41.56
7410,363,2,408.26,20.09
7316,678,1,23.67,5.07
7104,262,1,560.31,23.0
7869,976,4,1210.68,40.27
994,242,2,922.46,19.52
2148,619,2,1866.7,19.69
2120,506,3,1763.46,24.76
2090,867,3,2110.72,25.86
121,351,3,224.56,14.7
6493,762,3,2367.64,38.36
3711,654,3,2188.21,18.39
9244,136,4,819.52,32.15
5705,60,1,311.26,16.66
3514,918,1,38.17,3.9
5176,333,1,886.39,4.16
9253,724,3,403.17,23.41
2716,536,4,1838.9,10.27
5012,362,1,748.62,24.86
8027,876,3,992.78,1.53
8368,918,3,429.0,36.96
3922,518,1,2345.84,28.51
1857,573,4,987.9,49.0
5142,491,1,2322.74,33.16
8190,400,1,2080.35,7.94
5781,859,4,2045.04,38.97
1441,838,3,2161.6,45.29
3465,102,1,1178.53,10.01
3569,921,4,1249.49,28.9
2014,817,1,696.62,26.11
1081,715,2,887.39,24.7
1759,130,1,74.08,9.75
4358,764,2,388.74,35.07
8469,348,2,190.04,47.1
7429,841,4,47.27,2.36
5396,219,3,432.95,10.1
9224,986,2,638.68,5.08
9825,404,4,2429.61,11.71
902,469,2,1822.08,27.25
5440,828,1,612.48,22.95
1586,594,3,791.66,42.77
8383,534,4,281.28,9.76
7422,673,4,1107.92,16.76
2451,155,1,1321.38,34.53
8462,501,2,380.24,5.34
4939,557,4,849.76,41.52
8984,982,3,1409.01,48.33
7654,659,3,1584.06,39.6
73,355,3,2452.18,36.69
3228,220,1,176.26,49.27
8382,213,1,1288.79,4.18
948,81,2,63.18,16.45
7279,705,4,1914.64,48.66
1132,543,2,2117.12,44.08
1703,745,3,2353.92,38.0
4140,482,2,947.61,20.35
6436,810,3,1882.73,0.08
9771,51,3,1745.06,39.64
6573,355,1,2065.93,19.24
8307,512,1,1340.4,4.79
9300,548,2,116.03,28.45
4151,11,1,2467.82,23.31
917,302,1,1388.16,41.41
1297,337,1,1200.42,47.65
6714,86,1,52.19,1.0
2505,587,3,1578.7,35.36
5887,169,1,2364.41,3.98
9256,965,2,447.37,24.76
219,736,2,654.85,41.04
9727,742,2,1862.51,43.32
4466,964,3,1485.66,35.04
9980,898,3,1504.86,16.6
7337,480,3,1901.53,36.45
559,839,4,2078.31,10.47
9884,154,1,580.86,42.8
4002,800,4,286.27,15.59
1946,531,4,1064.44,36.29
7340,540,3,1451.57,43.95
22,853,3,249.67,28.84
7180,466,3,1702.61,39.09
9014,313,3,2454.12,10.08
7438,218,4,2073.25,39.69
8425,896,3,250.37,44.23
6494,588,4,2304.5,43.67
4478,679,3,778.6,14.68
1979,245,4,1729.14,41.9
6672,317,4,375.45,49.27
1555,422,4,1527.65,31.5
8286,101,3,1058.51,28.55
4626,691,4,581.6,25.41
9001,516,4,1866.24,37.64
7103,510,3,2445.47,47.02
3615,239,2,532.35,41.3
9063,278,4,1042.14,49.09
4701,510,1,848.47,25.69
2082,773,2,1523.73,26.49
1590,344,1,2084.25,33.6
4734,419,2,181.26,33.3
4656,569,2,369.03,29.56
9255,95,1,,22.54
9931,324,1,1444.79,33.85
436,589,4,1037.09,11.3
3711,904,3,1531.72,47.68
3565,313,1,548.62,11.35
3557,366,1,962.94,30.2
2322,537,3,292.78,21.92
7144,509,2,1310.54,5.83
7571,494,1,2269.22,27.01
2884,273,3,2106.08,22.32
5445,236,1,49.49,13.64
5178,77,2,1597.58,9.95
9919,500,2,2402.11,34.78
986,139,3,762.57,38.77
7460,137,1,1299.44,1.16
3849,170,3,1204.26,35.35
628,46,1,560.36,40.96
6894,603,1,922.38,45.54
204,878,1,1956.74,29.06
4463,149,2,674.13,19.38
5463,319,2,1874.42,44.81
1259,1000,2,690.79,9.82
8258,635,3,338.15,6.52
7450,262,2,90.59,21.15
2937,271,1,389.08,44.04
7908,907,1,1269.1,3.47
8229,749,3,869.16,13.89
998,778,1,988.87,49.96
4376,881,2,835.88,43.65
34,949,4,236.84,8.69
5725,766,4,778.23,14.43
2228,234,3,314.06,27.66
5299,62,3,1542.22,6.32
502,199,1,2486.63,27.07
8763,575,3,1793.1,42.39
665,210,2,1878.89,6.76
2018,556,3,752.39,41.31
7262,866,2,1525.88,18.63
1962,407,2,638.02,26.09
1763,99,4,1249.52,13.8
4308,545,2,828.18,49.57
7333,762,4,918.17,10.0
7713,204,1,826.1,32.48
8755,991,1,898.79,29.6
2133,533,3,1682.13,33.01
1255,420,4,1356.58,10.17
8767,2,3,2495.8,2.09
6233,45,2,1434.37,39.69
5295,880,2,819.8,1.59
4763,198,1,1179.56,35.53
979,958,4,1356.53,21.95
4222,692,2,370.43,20.45
5659,692,1,1662.47,13.49
7691,921,4,588.41,2.29
115,415,2,2333.4,17.77
5518,708,4,199.72,46.24
7812,261,3,23.3,1.54
3995,815,4,1708.72,8.67
5215,666,2,1144.01,1.58
6549,560,1,1645.27,6.46
9295,936,1,1448.64,12.44
3738,17,3,852.35,2.52
4241,105,3,129.62,11.49
1405,486,1,1935.34,47.47
8874,7,2,395.9,18.4
7479,655,2,2161.06,27.39
90,972,3,977.16,4.69
3733,248,1,1762.74,11.99
2784,600,4,966.94,25.22
3634,770,2,759.89,2.47
8203,630,1,563.22,46.78
8614,661,1,1422.55,12.32
7233,471,4,713.87,15.63
8742,186,4,1902.29,2.71
5864,863,2,2083.85,35.59
4058,614,1,1233.54,21.45
1476,540,3,792.88,26.59
6312,372,2,1673.57,1851.48
4128,959,4,289.06,38.91
2056,242,1,1308.89,10.29
2983,555,3,1697.59,25.01
4914,194,4,1343.95,1.71
203,337,1,2162.29,37.79
8487,650,3,2423.57,28.55
8132,31,3,1421.19,48.57
7363,706,2,536.06,11.57
5370,635,2,1663.64,47.95
7422,881,4,765.1,6.75
993,977,4,2157.75,39.03
8848,977,4,1599.68,30.45
586,518,1,2046.58,48.49
6527,752,4,2015.86,4.2
7668,348,4,1848.14,3.42
8005,53,1,2265.91,4.07
5058,187,4,374.68,3.76
1418,730,4,723.14,34.56
3275,297,4,2031.93,43.3
1199,366,4,2337.43,6.31
9510,585,4,83.14,13.35
6200,377,4,1403.43,28.53
5244,721,1,165.42,0.57
4458,838,2,1880.13,2.71
7685,443,4,1514.47,26.43
6507,948,2,1698.9,41.11
2270,584,2,741.84,11.05
4609,15,2,761.99,19.72
1775,809,4,1754.84,28.0
4641,242,3,1275.18,7.09
6107,623,4,667.9,48.8
893,945,4,1269.06,44.75
3317,639,3,1306.84,43.57
6587,419,2,1055.3,19.87
4795,964,3,,45.76
5844,879,4,1859.63,2.3
2062,620,4,1077.37,2.18
1590,335,2,1633.65,43.43
1262,624,3,1159.66,18.23
3133,553,3,1063.54,34.88
7668,324,4,120.32,13.38
7567,372,4,57.23,16.29
6288,723,4,223.28,15.28
6161,391,2,2349.86,33.49
4440,696,3,1048.71,11.83
9581,29,1,953.93,30.46
6914,80,2,2093.68,13.84
5585,979,3,1682.14,10.08
7814,592,2,1388.96,44.53
1580,942,1,244.83,35.25
8434,114,1,444.44,48.47
452,152,2,2008.48,43.69
5459,715,3,2206.5,10.88
7005,996,3,1050.95,45.48
8165,580,1,935.53,4.98
645,580,1,1529.61,12.67
8329,769,3,437.84,21.08
5134,435,1,736.77,26.46
7704,422,3,923.06,24.34
4923,171,2,1158.46,27.97
8404,535,1,44.52,5.37
6668,935,4,1555.61,31.94
2914,385,3,2311.51,46.02
5163,549,2,1027.96,8.01
9473,67,1,927.89,6.08
2912,806,3,1485.5,18.6
6136,141,4,688.46,16.4
1770,355,2,858.95,41.85
6491,176,4,1304.78,7.17
6494,239,4,1987.42,24.55
9856,186,2,1207.12,33.0
3785,583,3,2015.92,44.35
9772,637,1,840.52,14.2
7460,368,4,2058.41,29.1
8358,168,2,1606.31,37.05
4839,678,4,2354.38,45.52
2781,319,3,1320.85,14.94
8942,36,1,1014.41,43.12
2886,518,4,2175.0,3.44
6785,615,4,1797.37,19.08
4897,764,4,2221.1,30.49
7447,404,1,938.9,16.71
5219,307,4,1258.31,44.82
5886,830,3,2322.36,17.11
1048,508,1,1251.08,26.53
1024,596,4,1315.51,14.58
4734,723,3,1675.3,1.1
8127,440,4,1493.58,20.67
1920,767,3,425.68,30.61
8997,736,4,2096.53,45.86
3844,560,1,877.14,9.63
7379,747,4,2229.93,10.51
8181,200,1,387.38,18.7
4073,715,2,770.0,23.45
7090,849,2,1177.88,16.93
5349,152,1,1184.06,4.06
9364,187,4,422.55,27.42
3177,537,1,1082.97,11.46
9726,73,2,1881.35,40.38
8444,503,3,2044.25,32.0
5892,802,4,1027.61,18.5
4479,428,3,1000.59,44.87
2064,494,3,1951.74,26.76
1154,609,3,1007.49,40.12
3027,866,4,447.05,21.18
729,665,2,2297.43,34.53
8892,41,1,1540.5,22.8
9570,22,2,1673.53,32.73
468,714,4,1711.89,33.56
2502,20,2,1475.28,10.5
1491,525,3,2360.71,3.36
8682,570,2,678.24,49.14
2663,63,3,1378.19,15.1
7796,868,3,1178.19,43.94
7154,188,4,2420.32,33.0
775,907,2,1108.77,43.41
2125,642,3,874.17,1.05
3130,508,4,2054.45,26.93
1358,827,1,2440.03,34.07
3195,684,2,290.82,13.71
8740,80,1,1145.67,34.08
4924,566,2,1228.8,8.74
3609,754,2,691.82,14.2
6438,248,4,1697.17,39.12
8059,480,2,1771.9,15.17
997,476,4,1491.56,24.05
6463,464,1,1969.16,30.03
3825,344,4,1252.22,40.25
5822,392,3,1918.1,2.68
382,1,4,2108.99,16.98
7714,865,3,1953.04,1.6
2165,56,3,1785.8,46.29
8233,488,2,1927.05,48.15
1335,634,1,1793.76,37.4
5768,661,2,1013.01,34.23
1100,226,2,954.43,32.19
1017,194,3,1520.46,9.61
4696,453,4,764.82,12.68
2188,689,3,1729.38,2.32
1386,300,4,331.99,11.49
1682,118,1,115.16,17.35
7841,855,2,2235.48,27.33
2293,611,3,2049.34,14.42
4389,286,2,2132.34,1.75
4558,264,3,2479.26,20.35
7278,448,1,1320.54,32.34
8185,439,1,1954.51,47.28
5620,486,1,1528.01,23.01
7776,804,3,953.83,3.81
9189,145,2,1831.69,11.49
3391,545,1,1153.05,26.39
8660,377,1,929.89,15.51
2327,906,3,2414.59,27.53
1227,738,4,2388.89,15.52
7625,173,4,1673.4,43.15
6266,192,3,151.37,42.0
3478,973,2,23.64,5.93
9468,49,3,935.6,48.9
9898,888,3,520.85,14.47
9334,94,2,1132.18,21.49
9210,634,2,350.83,39.86
325,806,1,318.4,2.73
5116,402,3,515.03,32.4
1434,730,3,2262.37,35.18
6987,946,3,2266.99,29.43
577,888,3,1263.84,15.06
5407,490,4,957.86,33.8
3263,294,1,282.11,39.35
3635,788,3,100.67,22.59
4116,227,3,797.9,20.4
2866,763,1,1008.75,11.26
1581,819,2,1787.54,4.08
418,873,3,945.9,18.94
3375,292,2,739.78,10.45
4754,141,1,749.29,47.43
4796,732,4,722.79,2.24
4221,39,1,2495.76,21.15
6687,623,4,954.89,49.65
948,288,3,2345.54,38.78
7366,151,2,1013.23,31.73
4571,295,2,2071.36,49.21
3492,109,3,800.81,3.11
2234,172,2,1173.59,7.04
5188,311,1,837.02,14.66
1964,873,4,113.43,27.74
2920,440,3,882.63,28.12
7322,976,4,1859.22,45.33
3992,152,3,1103.63,17.88
5867,102,1,317.63,13.04
330,104,1,1244.25,28.77
4424,344,4,874.49,27.14
2430,363,3,2243.87,23.12
1826,948,3,1813.33,24.86
3332,346,3,2156.26,2.74
1860,957,4,583.26,0.23
9685,133,4,2352.52,34.31
4723,287,2,385.81,12.5
1728,441,4,2384.2,1.37
3731,245,3,1620.36,4.59
7796,395,1,1183.2,4.33
268,771,2,1037.65,27.64
3758,560,2,1663.35,3.58
3570,229,2,148.55,37.24
9975,611,4,1123.85,9.03
4310,679,3,1249.17,46.09
8738,260,3,251.95,37.03
811,686,2,106.31,14.49
6283,101,4,891.44,10.42
